full_text,label,compound,polarity
Si Erwin cerita temannya yang asal Palu sedang ada acara di Bandung ketika gempa/tsunami terjadi sementara keluarganya disana. Hingga kini ia belum mendapat kabar dari keluarganya. My heart broke to pieces.,,-5,negative
Selebriti Dunia Sampaikan Simpati bagi Korban Gempa &amp; Tsunami Palu https://t.co/J1cxxejXa2 https://t.co/NWuyqPH4bL,,-2,negative
Saya menambahkan video ke playlist @YouTube https://t.co/bI1WsSR49T Detik-detik Gempa Tsunami Palu Sulawesi tengah,,2,positive
Jokowi Berangkat ke Palu Tinjau Daerah Terdampak Gempa dan Tsunami https://t.co/809rZ5fNlT,,0,neutral
Media luar mulai mengangkat berita penjarahan di Palu selepas gempa besar dan tsunami. Pemerintah mengijinkan kutip media tersebut. https://t.co/A0FbrDnexn https://t.co/voFwd8rJLO,,3,positive
Korban Gempa Palu dan Donggala Tiba di Makassar https://t.co/MSnCvNOI7c,,0,neutral
Fauziyatul Khaeriyah Hafizah yang Wafat Tertimpa Bangunan Akibat Gempa Palu 🅦🅐🅙🅘🅑 https://t.co/oaAcysxoQ6 #2019GantiPresiden #2019PrabowoSandi #2019TetapAntiPKI,,-5,negative
Kodam XIII/Merdeka Kirim Pasukan Bantu Korban Gempa Donggala dan Palu https://t.co/haWYr6Fh3d https://t.co/Zw3lzmbezB,,0,neutral
Info Menarik Terbaru Tentang (SBY Puji Langkah Jokowi Tangani Korban Gempa Palu dan Donggala) - https://t.co/YICIaw7ESA https://t.co/e9ScOppUPR,,0,neutral
Salut sama Goodbener yang satu ini. Disaat para pemimpin daerah yang lain sibuk mendukung dan mendeklarasikan dukungannya bagi junjungannya . Pak Anis justru sedang mempersiapkan Tim khusus untuk bantuan korban Gempa Palu Sulteng . Lanjutkan pak Anies https://t.co/xpIdELn2hZ,,-11,negative
#Repost from pusakanusantara with https://t.co/065xEKMbB6 ... COFFEE SOLIDARITY FOR PALU &amp; DONGGALA Tak secangkir kopi pun terasa nikmat mana kala gema teriak kalian akibat gempa dan tsunami https://t.co/5Up0Ioi08K,,1,positive
Yang sabar yang tabah semua dalam penanganan kita semua peduli pada kawan-kawan di Palu-Donggala dan wilayah terdampak gempa lainnya. #GempaSulteng #tabahsampaipulih #sultengkuat,,7,positive
. . Inna lillaahi wa inna ilaihi raji'un . . Sumber: @tempodotco tirtoid reuters . . . #gempa #gempabumi #gempadonggala #donggala #tsunami #palu #tsunamipalu #sulawesi #indonesia https://t.co/4qZF6BIeBD,,0,neutral
Getaran dan Bunyi Dahsyat Terjadi saat Gempa Guncang Palu https://t.co/O8LpGuloja https://t.co/HXRrdNvi9y,,0,neutral
Korsel Berikan Bantuan Kemanusiaan Rp15 Miliar Untuk Korban Gempa dan Tsunami Palu https://t.co/MGZxDTy7dy #harianterbit,,0,neutral
Calling For All Exo L Indonesia Satu Rupiah yang kalian donasikan akan sangat bermanfaat untuk korban Gempa Palu-Donggala-Sulawesi Tengah. Bantu donasi dengan klik https://t.co/YkEdUeDpHC #EXO #EXOL #PrayForDonggala @weareoneEXO,,-6,negative
@null Presiden Jenguk Korban Gempa Palu-Donggala Palu: Presiden Joko https://t.co/1FsTDfpRQu,,0,neutral
Tujuh Atlet Paralayang Korban Gempa Palu Belum Ditemukan https://t.co/3JNCBxUx9R via @uzoneindonesia,,0,neutral
Logistik Nihil Korban Gempa dan Tsunami Palu Mengais Reruntuhan #Gempapalu #Gempadantsunamipalu #Laziswahdah #wahdahpeduli https://t.co/Jm06SA9lTG https://t.co/4io2UNDYDS,,0,neutral
Segenap Kawan SHI Sulawesi Selatan turut berduka cita atas bencana gempa bumi dan tsunami yang terjadi di Palu dan Donggala Sulawesi Tengah. Mari kita haturkan Doa dan Dukungan kepada saudada-saudara kita. Semoga keadaan disana segera dapat dipulihkan. https://t.co/TivPQDs94r,,-15,negative
Subhanallah. Setelah tiga lagu Rampak 1000 Genjring KH Maman Imanulhaq Faqih selaku pengasuh Ponpes Al-Mizan mengajak semua yang hadir untuk memanjatkan doa bersama atas musibah gempa dan tsunami yang baru terjadi di Palu.#PesonaAlMizanMusicFest,,-8,negative
Betul Adanya; Kaum Mukminin Bak Satu Tubuh Presiden Turki: Recep Tayyib Erdoghan berdo'a untuk korban Gempa dan Tsunami Palu-Sulteng dan siap memberikan bantuan semaksimal mungkin. Raja Saudi : Salman... https://t.co/RO6Gn6N9Ha,,-3,negative
Warga Pesanggaran Kota Batu Galang Dana Gempa Palu lewat Tanaman Hidroponik: Warga Desa Pesanggaran Kota Batu memiliki inisiatif untuk beramal melalui tanaman hidroponik. https://t.co/LMXhH213zI via @portalSURYA https://t.co/tAs1DV7RHq,,0,neutral
Warga Korban Gempa Tsunami Eksodus Tinggalkan Palu https://t.co/iUOwBTP6as https://t.co/dZR80CtMTM,,0,neutral
BPJS Ketenagakerjaan Siap Santuni Korban Gempa Sulteng - https://t.co/vpvVlPDJps Gempa bumi dan tsunami yang mengguncang Donggala dan Palu pada hari Jumat 28 September 2018 telah membawa duka... -https://t.co/iWKEfVlKbu h ... https://t.co/JqekiwCM9R,,-8,negative
Ini Makna Jaket Loreng Jokowi saat Tinjau Korban Gempa di Palu https://t.co/s2ZxJPon4z https://t.co/sxa6GwsSiP,,0,neutral
Bagi teman-teman di Jakarta dan sekitarnya yang mau mengirimkan barang/produk ke Palu dan sekitarnya silahkan lihat image terlampir terkait alamat ekspedisi dan benda apa saja yang dibutuhkan. Terima kasih #gempapalu #tsunamipalu #gempadonggala https://t.co/JYOg3kC2vs,,-10,negative
Astaghfirullah.... Tak pernah disangka ternyata gempa di Palu sedahsyat ini... Semoga semua warga Palu diberi kesabaran dan ketabahan... terutama untuk 1 teman sekolahku semasa SMA Rmh Anggur Zudi yang saat... https://t.co/veQbuZ5KRL,,5,positive
Ini Makna Jaket Loreng Jokowi saat Tinjau Korban Gempa di Palu https://t.co/1MHnqMICkv https://t.co/MdY1tNSR6N,,0,neutral
Bantuan Masyarakat Sulsel Untuk Korban Gempa &amp; Tsunami Di Palu Donggala ... https://t.co/WgHLEK1OXO lewat @YouTube,,-3,negative
Bantuan Masyarakat Sulsel Untuk Korban Gempa &amp; Tsunami Di Palu Donggala Sulteng. Pray For Palu https://t.co/h9GSWXz5zZ,,0,neutral
@null Ini Makna Jaket Loreng Jokowi saat Tinjau Korban Gempa di Palu Presiden Joko Wid https://t.co/zZcONO5I2p,,0,neutral
TNI-Polri Buka Akses Jalan Di Palu Untuk Percepat Bantuan Logistik #KlikRMOL #gempa https://t.co/OUyKgzRGxF,,0,neutral
KORBAN YANG SELAMAT DARI GEMPA &amp; TSUNAMI PALU DONGGALA DALAM PERAWATAN https://t.co/OdmzQqmItz,,0,neutral
Apakah aku harus mempersiapkan tas emergency mulai dari skrg? Jujur aku takut bgt sih dari pas gempa di banten itu selalu kepikira semoga saudara2 di Palu cepat sehat dan bisa beraktifitas kembali dan semua korban meninggal masuk surgaNya aamiin,,-14,negative
Kenapa tidak ada nobar film G30S PKI? Dan kenapa pemberitaan film ini tidak segencar tahun lalu? Apa tahun lalu momennya pas? Lalu tahun ini? Apa film ini mungkin tidak dibutuhkan untuk senjata dalam hal Pilpres? Anggap saja kita sedang berduka karena gempa di Palu.,,-16,negative
Ketika FPI Sebut Gempa Palu Karena Gus Nur Jadi Tersangka ...Gus Nur adalah Sugik Nur Raharja yang entah kapan menyandang gelar Gus karena biasanya sapaan Gus itu di kalangan NU diperuntukkan sebagai panggilan kehormatan untuk putra Kiai.. https://t.co/HYZMEip06R,,-9,negative
Saya menambahkan video ke playlist @YouTube https://t.co/hOravitHOi KORBAN YANG SELAMAT DARI GEMPA &amp; TSUNAMI PALU DONGGALA DALAM,,0,neutral
Gempa dan tsunami di Palu: Pemerintah bantah penjarahan toko dan SPBU https://t.co/RovREX6vhG https://t.co/A6KNEHljSQ,,-3,negative
Cerita Mensos soal Bayi Korban Gempa Palu Terpisah dari Orang Tua https://t.co/U1k9faCTDJ,,-4,negative
BERADA DI PALU ISTRI PASHA UNGU ADELIA: GEMPA 2 KALI KENCENG BANGET https://t.co/OEcaPNh2l4,,0,neutral
#GempaPalu #GempaDonggala #PALUDONGGALA DENISSA AMAMY JL. Padanjakaya BTN Pengawu Palu +6285341413000 Mohon info sepupu sy terakhir saat tsunami posisi di dlm Palu Grand Mall sedang tugas dr tempat kerjanya Bank BNI mohon info ke kami keluarga denissa 081314498438 @SAR_NASIONAL https://t.co/03m4GtHKeJ,,-9,negative
Info Menarik Terbaru Tentang (Baru 2 Korban Gempa Palu di Hotel Roa Roa Berhasil Dievakuasi Satunya Warga ...) - https://t.co/BvSPEk2l9s https://t.co/D8KyMolE1v,,0,neutral
BEBERAPA FAKTA GEMPA TSUNAMI YANG MENIMPA DONGGALA PALU: https://t.co/Om7ZKoDKmg via @YouTube,,0,neutral
Korban Gempa Palu dan Dong]gala 832 Meninggal Dimakamkan Secara Massal https://t.co/jj0oDnW4ca https://t.co/GjNPjbJ0KU,,0,neutral
Turut berduka cita atas gempa dan tsunami yang menimpa kota Palu dan sekitarnya. Semoga semua korban diterima disisi Allah SWT. Indonesia adalah negara kedua bagi saya yang pernah tinggal disana selama 8 tahun. #Indonesia #PrayforIndonesia #PrayforPalu #Endonezya,,-31,negative
#Prayforpalu GEMPA DONGGALA PALU DAN TSUNAMI: https://t.co/hTiotGL0Re melalui @YouTube,,3,positive
Tim basarnas dari banjarmasin saat evakuasi korban tenggelam akibat gempa dan tsunami di palu &amp; donggala https://t.co/9y4BRC9axx,,-5,negative
Dandim 0815 Beserta Staf &amp; Persit Mengucapkan Turut Berduka Cita Terjadinya Gempa &amp; Tsunami Di Palu: https://t.co/6QSJdr6Nrh melalui,,3,positive
1⃣ Ba'da Ashr Waqiahan &amp; istighosah 2⃣ Ba'da Maghrib Lailatul Ijtima' &amp; Sholawat kemudian di lanjutkan dengan Pelatihan da'i yang di isi oleh Ust. Viqie Ixbal Maulana 3⃣ Ba'da Isya Sholat Ghoib untuk korban bencana gempa bumi dan tsunami di palu dan donggala https://t.co/qmlpXmnggj,,-12,negative
Bagi Teman2 yg tergerak hatinya membantu meringankan saudara2 kita yg sedang tertimpa musibah gempa dan tsunami di Palu bisa menghubungi teman saya @restupanghestu yg sebenarnya https://t.co/fOBL3aM0hg,,2,positive
Pogba dan Mignolet Doakan Korban Gempa dan Tsunami di Palu https://t.co/ReGStKEVcg,,0,neutral
TNI Siapkan Lahan Pemakaman Massal Di Palu #KlikRMOL #gempa https://t.co/WGxekwwYib,,0,neutral
Lebih 200 gempa susulan berterusan berlaku di Sulawesi Tengah selepas gempa bermagnitud 7.4 Skala Richter menggoncang kota Palu dan Donggala. Kredit : Fahmi Faiz #jetgalaxynews #isusemasa #jetgalaxyhomestay https://t.co/TZrHpJI86z,,7,positive
Menpora : Semoga Timnas U-16 Bisa Menghibur Ditengah Duka Gempa Palu https://t.co/RH4kBi9kyX https://t.co/Lbxw1vClEi,,0,neutral
sedih liat posting2an pasca gempa palu :(,,0,neutral
Score sementara: Nobar G30S 0 - 1 Ngurus gempa palu,,4,positive
Peduli Bencana IZI Jawa Tengah Kumpulkan Dana Bantuan untuk Korban Gempa Palu: beritajowo https://t.co/Rc9U6gWsHQ,,0,neutral
Basarnas Kembali Evakuasi 7 Jenazah Korban Gempa dan Tsunami di Palu https://t.co/xJkQxrYcMC,,0,neutral
Video: Pesawat CN 295 Bawa Korban Gempa dari Palu ke Makassar https://t.co/YONyzhI3rM,,-3,negative
Bismillahi tawakaltu allah Walahaula walaquwwata illa billahil aliyil adhim Tim relawan Yatim Mandiri Siang ini akan berangkat ke lokasi Gempa bumi Kabupaten Donggala dan Kota Palu dengan pelayaran kapal KRI... https://t.co/yEmQfK9zI5,,-2,negative
Pilunya Gempa Palu https://t.co/5TLLyE5Ukg,,0,neutral
PANIKNYA GEMPA PALU ISTRI BARU PASHA MINTA DOA KE ISTRI LAMA ADELIA MINTA DOA KE OKIE Gosip https://t.co/pyTuvXE9Ym,,0,neutral
I liked a @YouTube video https://t.co/AwT5x9Hax2 TSUNAMI PALU [ PALU BERDUKA USAI GEMPA DI SULAWESI TENGAH ],,0,neutral
Buat saudara ku di PALU n DONGGALA yg mndapat Musibah GEMPA n TSUNAMI Semoga diberikan KETABAHAN n KEKUATAN saya kami n kita TURUT BERDUKA CITA dibalik kejadian itu semua pasti ada HIKMAH nya..,,-6,negative
PASHA DAN ADELIA RELA TINGGALKAN RUMAH DAN IKUT TIDUR DI PENGUNGSIAN GEMPA PALU Gosip https://t.co/uUXnMPSs2j,,0,neutral
Korban Jiwa Gempa dan Tsunami Palu Nyaris 1000 Orang https://t.co/8lltPj3G1Y,,0,neutral
Barusan jg ngbrol2 sm knalan baru yg trnyta asli palu. Dan untungnya keluarga dia selamat semua. Kata dia sejak gempa pertama yg 6 5sc org2 uda pada ngungsi ke arah bukit. Dan kebanyakan korban meninggal itu krn reruntuhan dan meninggal di mobil krn keseret tsunami,,-11,negative
Mata publik indonesia pada saat ini tumpah ke tragedi bencana alam Gempa dan Tsunami Palu dan donggala semua. ini opini yg dibentuk oleh alam bukan hasil rekayasa mosok ingin kalian lawan ya tersungkurlah,,-10,negative
#BabeKasihTau Kasihan! Mantan Kiper Timnas Dan Sriwijaya FC Ini Turut Jadi Korban Gempa Di Palu Begini Kondisinya #sport https://t.co/CKIvSNBD8d,,0,neutral
Info Menarik Terbaru Tentang (Pilunya Gempa Palu) - https://t.co/9OVaVUMJi7 https://t.co/THh4wNtZyD,,0,neutral
Gempa susulan palu Sulteng dan sekitarnya: https://t.co/o8Fvv58ZYF melalui @YouTube,,3,positive
Situation Report Gempa dan Tsunami Donggala - Palu part Dampak dan Kebutuhan per 30 September 2018 14:00 WIB. https://t.co/o0ES2gm2sX,,0,neutral
Bagi Teman2 yg tergerak hatinya membantu meringankan saudara2 kita yg sedang tertimpa musibah gempa dan tsunami di Palu bisa menghubungi teman saya @restupanghestu yg sebenarnya https://t.co/tD3mmx7UwK,,2,positive
Begini Cara Polwan Polrestabes Makassar Hilangkan Trauma Anak Korban Gempa dan Tsunami Palu https://t.co/RWDcWAZuos https://t.co/NiyZTBbBj5,,0,neutral
Relawan Ini Menangis saat Temukan Jenazah Ibu Peluk Anaknya di Antara Reruntuhan Gempa Palu #Prayforpalu #BritoNews #2018Gantimedia https://t.co/Qph3y2yZT6,,0,neutral
Kompilasi kondisi setelah gempa dan tsunami kota palu: https://t.co/oDzwdJsJet via @YouTube,,3,positive
Ikatan Pemuda Aceh Utara Galang untuk Korban Gempa dan Tsunami Palu https://t.co/7CCraAmBNM https://t.co/msSBBz9vdG,,0,neutral
Duka Palu duka Indonesia Lapas Arga Makmur mengadakan kegiatan Do'a bersama untuk saudara saudara kita yang tertimpa musibah Gempa bumi dan Tsunami di Sulawesi Tengah. Kegiatan Do'a ini dihadiri langsung oleh Kalapas pegawai dan WBP serta doa dipimpin oleh ustad Aminuddin https://t.co/lpAKpvO8Fe,,3,positive
kirain gempa palu udah berenti allahuakbarr ,,1,positive
Takziah buat mangsa tsunami dan gempa di Palu Indonesia.,,5,positive
Kemarin2 liat ada temen update ig story ttg Allah memberi azab berupa gempa dll (gw ga ingat lengkapnya kek nya kutipan ayat gitu) bagi orang2 yang berbuat maksiat. Dia update ini setelah kejadian Palu dan Donggala.,,-10,negative
@itsbobbyyhh halo kak kaka bisa baca tweet terbaru aku ya kalau ingin membantu korban gempa lombok dan palu Untuk info lebih lengkap bisa mention aku ;) Aku akan kasih info lbih lengkap kalau aku sudah terima lebih lengkap nya;),,9,positive
@Sutopo_PN : Hoax ancaman gempa dan tsunami mulai menyebar di Kota Palu dan daerah lain. Masyarakat resah. Mohon jika menerima informasi seperti ini ABAIKAN. Ini HOAX. Tidak ada satu pun negara di dunia dan iptek yang mampu memprediksi gempa secara pasti. https://t.co/PdQmOkNgJY,,0,neutral
@Sutopo_PN Pak.. dampak gempa palu sampai ke Ambon?,,-1,negative
#DiskusiInterkatifElshinta Mengatasi berbagai masalah sosial yang terjadi di Palu dan Donggala pasca gempa bumi dan Tsunami. Bagaimana menyelesaikannya? LIVE! Sosiolog Universitas Ibnu Khaldun Jakarta Musni Umar Streaming &gt;&gt; https://t.co/BkTREDC0xZ https://t.co/zCOWYFxEsU,,5,positive
Bagi Yang Ingin Mencari Info Soal Gempa dan Tsunami di Palu Ini Beberapa Nomor Telepon Penting https://t.co/ZN1RwNxOYm https://t.co/gw1lO39ZbC,,0,neutral
Terima kasih utk doa. Seluruh. Sahabat2 dimanapun berada maaf tidak bisa balas satu persatu karena jaringan tidak maksimal doakan utk kota palu dan sekitarnya ( daerah gempa) selalu. Dlm. Lindungan Allah SWT... Amienn YRA,,-8,negative
Panglima TNI Tinjau Lokasi Gempa Petobo Palu Selatan https://t.co/MNaeYxMFon,,0,neutral
Bencana yang dialami saudara kita di Sulteng tentu mengetuk nurani kita untuk membantu Gempa mengguncang Kota Palu dan Kabupaten Donggala Sulteng kita harus #United4Palu,,-10,negative
Jorge Lorenzo Kirim Pesan untuk Korban Gempa Palu dan Donggala https://t.co/2qFU4jYCHT https://t.co/JLz9fayUuO,,0,neutral
Jangan lupa kalian juga bisa cek di https://t.co/mVlvCWbPbI Untuk galang dana di sana Banyak bantuan yg di butuhkan korban gempa dsna Karna sejauh ini udh puluhan kali gempa susulan :) Dengan begini kpopers peduli dengan sesama,,4,positive
Kendaraan Penyalur Bantuan Ke Lokasi Gempa Palu Alami Kecelakaan https://t.co/fSg5AWiCip https://t.co/LAwz4rr6Sa,,0,neutral
Info Menarik Terbaru Tentang (Gempa Susulan Kembali Guncang Palu Minggu Malam Ini) - https://t.co/UlXFWRtNGM https://t.co/KRYiO023xB,,0,neutral
Mohon bantuan pengamanan aparat #GempaDonggala #gempapalu #savepalu dijarah dlm perjalanan @Metro_TV @KompasTV @tvOneNews https://t.co/Wfm9qwPq6C,,-3,negative
I liked a @YouTube video https://t.co/5xUDiFUbUW Dokumentasi Gempa Tsunami PALU-Pasha ungu selamat dari maut,,6,positive
71 WNA Tercatat Berada di Palu dan Donggala saat Gempa dan Tsunami Terjadi https://t.co/nuHvrnMZkh Berita Betulan,,0,neutral
Lembaga permasyarakatan Kelas III A Banjarbaru menggelar doa bersama dan salat gaib sebagai bentuk kepedulian atas musibah bencana alam gempa bumi dan tsunami yang melanda Palu dan Donggala di Sulawesi Tengah. #DonggalaBerduka. #Baca @tribunnews https://t.co/b3tCPvTJjp,,-8,negative
Bantuan untuk Korban Gempa Palu - Donggala Menumpuk di Makassar https://t.co/c41uNbjN4M https://t.co/nR1yV2kgeF,,0,neutral
TNI Siapkan Lahan Pemakaman Massal Korban Gempa Palu https://t.co/bUFWhNwZVN,,0,neutral
Hoax ancaman gempa dan tsunami mulai menyebar di Kota Palu dan daerah lain. Masyarakat resah. Mohon jika menerima informasi seperti ini ABAIKAN. Ini HOAX. Tidak ada satu pun negara di dunia dan iptek yang mampu memprediksi gempa secara pasti. https://t.co/6DN0Dfc8mX,,0,neutral
Sandi Ajak Warga Madura Doakan Korban Gempa/Tsunami Palu dan Donggala https://t.co/EcVs8FQYZr,,0,neutral
Video location of Jonooge Village Sigi Biromaru District SIGI Regency Central Sulawesi Province Indonesia - GEMPA BUMI DAN TSUNAMI PALU DAN DONGGALA https://t.co/BZCo4toYCC,,0,neutral
Paska Gempa dan Tsunami Nasib Dua Pejabat di Palu Belum Jelas https://t.co/KfpLHgTXQL #cianjurselatan #berita,,0,neutral
@null TNI Siapkan Lahan Pemakaman Massal Korban Gempa Palu Ukurannya 10 x 100 meter. https://t.co/iZi0PV2qar,,0,neutral
@null TNI Siapkan Lahan Pemakaman Massal Korban Gempa Palu Ukurannya 10 x 100 meter. https://t.co/jP1LZXDxSW,,0,neutral
@null TNI Siapkan Lahan Pemakaman Massal Korban Gempa Palu Ukurannya 10 x 100 meter. https://t.co/kUlANwS9UI,,0,neutral
Halo Info guys untuk yang mau membantu korban gempa palu donggala bisa dm ig di bawah ini Klau ga mntion aku buat bantu mereka Mereka membutuhkan pakaian obat obatan dll https://t.co/3NqH9Vhb8i,,-2,negative
Pemprov Jatim Kirim Relawan dan Logistik ke Lokasi Gempa Palu Sulawesi Tengah: Pemprov Jatim mengirimkan relawan dan logistik ke Palu dan daerah lain di Sulawesi Tengah yang terdampak gempa bumi dan tsunami https://t.co/agUXUvDZ1o via @portalSURYA https://t.co/WlqAbI3kbv,,-5,negative
6 Jam Terjebak Reruntuhan Saat Gempa Guncang Palu Begini Kondisi Atlet Paralayang Kota Batu: Atlet Paralayang asal kota Batu terjebak reruntuhan hotel selama 6 jam ketika gempa Palu. Begini kondisinya sekarang. https://t.co/gycvh8YXGe via @portalSURYA https://t.co/G4WVDY93TE,,4,positive
Pasca Gempa Transportasi Mulai Terbuka di Palu https://t.co/3obW0pttcz,,0,neutral
PMI Kirim Dua Helikopter ke Lokasi Gempa dan Tsunami Palu https://t.co/CckGkP4rf6 #harianterbit,,0,neutral
@null TNI Siapkan Lahan Pemakaman Massal Korban Gempa Palu Ukurannya 10 x 100 meter. https://t.co/VoIcUarEma,,0,neutral
Mendagri Imbau Korban Gempa Palu Gotong Royong Soal Makanan https://t.co/xEvZMxCk6u,,0,neutral
DIJARAH Logistik Untuk Korban Gempa Tsunami Donggala Palu https://t.co/Pu0k7VRvHh via @YouTube,,0,neutral
125 Personil Gabungan PLN Sulawesi Tiba di Palu Percepat Pemulihan Pasokan Listrik Pasca Gempa https://t.co/90QTWBC0ju lewat @https://mobile.twitter.com/media_liputan,,-3,negative
Infografis Tsunami di Palu : ▪ Jam 16.02 Gempa 7 4 SR disusul peringatan tsunami... ▪ Jam 16.27 Peringatan tsunami berakhir... ▪ Jam 18.22 Tsunami terjang pantai kota Palu selama 16 menit... ▪ Jam 18.38 Gelombang tsunami selesai... CC @ZAEffendy @mpuanon @MbahUyok @Ndon08_ https://t.co/6DrEhGzzAS,,-3,negative
Merinding liatnya dampak gempa palu #PrayForPalu,,1,positive
@null Mendagri Imbau Korban Gempa Palu Gotong Royong Soal Makanan Mendagri Tjahjo Kumo https://t.co/pEo20t9ijn,,0,neutral
DETIK - DETIK GEMPA BUMI DAN TSNUAMI DONGGALA - PALU SULAWESI Gempa bumi berkekuatan 7 7 SR mengguncang... https://t.co/GGyToJX6B9,,5,positive
Alhamdulilah baksos hari ini bersama KPMB untuk korban gempa dan tsunami di donggala palu sulawesi tengah berjalan dngn lancar semoga bermanfaat. #Cliquersserang #Cliquerspandeglang #Fiver #Lastfriends... https://t.co/B0qMkiOvim,,7,positive
@null Mendagri Imbau Korban Gempa Palu Gotong Royong Soal Makanan Mendagri Tjahjo Kumo https://t.co/ioiw9Sz2jB,,0,neutral
@null Mendagri Imbau Korban Gempa Palu Gotong Royong Soal Makanan Mendagri Tjahjo Kumo https://t.co/7OMJ0kFhuI,,0,neutral
@null Mendagri Imbau Korban Gempa Palu Gotong Royong Soal Makanan Mendagri Tjahjo Kumo https://t.co/pcgO8VLs4a,,0,neutral
@null Mendagri Imbau Korban Gempa Palu Gotong Royong Soal Makanan Mendagri Tjahjo Kumo https://t.co/BjbCRbYrqL,,0,neutral
