label,text_clean,text_preprocessed
negative,menteri esdm memantau revitalisasi gardu induk gi talise palu yang mengalami kerusakan akibat goncangan gempa bumi pada jumat lalu  mengakibatkan terhentinya operasional sejumlah pembangkit dan kerusakan jaringan dan gardu induk,"['menteri', 'esdm', 'pantau', 'revitalisasi', 'gardu', 'induk', 'gi', 'talise', 'palu', 'alami', 'rusa', 'akibat', 'goncangan', 'gempa', 'bumi', 'jumat', 'akibat', 'henti', 'operasional', 'bangkit', 'rusa', 'jaring', 'gardu', 'induk']"
negative,berbohong dan dibohongi itu sangat jauh perbedaannya berita gempa di palu gempa sumba meletusnya gunung soputan dolar tembus  tertutupi dengan berita pengakuan dari ratna sarumpaet rs bahwa ia telah berbohong media heboh karena,"['bohong', 'bohong', 'beda', 'berita', 'gempa', 'palu', 'gempa', 'sumba', 'letus', 'gunung', 'soputan', 'dolar', 'tembus', 'tutup', 'berita', 'aku', 'ratna', 'sarumpaet', 'rs', 'bohong', 'media', 'heboh']"
negative,soal ulangan yg saya buat seringnya kolaborasi dg  aspek  karakter lingkungan kearifan lokal dan iptek soal uts semester ini masuklah tema asian games next soal uas akan saya masukan tema gempa di palu n asian para games ini cara lain mengajak anak berpikir tingkat tinggi,"['ulang', 'yg', 'kolaborasi', 'dg', 'aspek', 'karakter', 'lingkung', 'arif', 'lokal', 'iptek', 'uts', 'semester', 'masuk', 'tema', 'asi', 'games', 'next', 'uas', 'masuk', 'tema', 'gempa', 'palu', 'n', 'asi', 'games', 'ajak', 'anak', 'pikir', 'tingkat']"
negative,bantu share dari grup sebelah siapa tau ada yg keluarga ta yg mau adopsi anak dr palu ada  lbh anak bayi di tempat penampungan di antang korban gempa palu yg sdh td ada orngtuanya,"['bantu', 'share', 'grup', 'belah', 'tau', 'yg', 'keluarga', 'ta', 'yg', 'adopsi', 'anak', 'dr', 'palu', 'lbh', 'anak', 'bayi', 'tampung', 'antang', 'korban', 'gempa', 'palu', 'yg', 'sdh', 'td', 'orngtuanya']"
negative,bapakibu teman di surabaya dan sekitarnya kami menyediakan layanan pengiriman secara gratis barang barang bantuan untuk saudara kita yang mengalami musibah gempa dan tsunamni di palu dan sekitarnya barang,"['bapakibu', 'teman', 'surabaya', 'sedia', 'layan', 'kirim', 'gratis', 'barang', 'barang', 'bantu', 'saudara', 'alami', 'musibah', 'gempa', 'tsunamni', 'palu', 'barang']"
negative,info terakhir korban tsunami paludonggala insya allah bermanfaatupdate data korban data per  oktober  pukul  wita gempa dan tsunami palu  pengungsi  di  titik  korban md  orang  luka,"['info', 'korban', 'tsunami', 'paludonggala', 'insya', 'allah', 'bermanfaatupdate', 'data', 'korban', 'data', 'oktober', 'wita', 'gempa', 'tsunami', 'palu', 'ungsi', 'titik', 'korban', 'md', 'orang', 'luka']"
negative,video desa yang lenyap ditelan bumi ketika gempa mengguncang palu,"['video', 'desa', 'lenyap', 'tel', 'bumi', 'gempa', 'guncang', 'palu']"
negative,bagus euy statement pak  terkait gempa tsunami palu donggala,"['bagus', 'euy', 'statement', 'kait', 'gempa', 'tsunami', 'palu', 'donggala']"
negative,bantuan air bersih dari raisa untuk korban gempa palu,"['bantu', 'air', 'bersih', 'raisa', 'korban', 'gempa', 'palu']"
negative,kwri kota berhasil galang dana rp   juta bagi korban gempa paludonggala  lewat,"['kwri', 'kota', 'hasil', 'galang', 'dana', 'rp', 'juta', 'korban', 'gempa', 'paludonggala']"
negative,viral usai ngobrol dengan presiden jokowi kisah sedih izrael bocah ganteng korban gempa palu  lewat,"['viral', 'ngobrol', 'presiden', 'jokowi', 'kisah', 'sedih', 'izrael', 'bocah', 'ganteng', 'korban', 'gempa', 'palu']"
negative,pemprov lampung belum pasti kirim relawan bantu korban gempa palu  lewat,"['pemprov', 'lampung', 'kirim', 'rawan', 'bantu', 'korban', 'gempa', 'palu']"
negative,diberitakan bahwa kapal tanker mt karmila yg mengangkut bahan bakar jenis premium telah merapat ke palu sulteng untuk memenuhi pasokan bbm didaerah yg baru saja diguncng keras gempa n tsunami tsb,"['berita', 'kapal', 'tanker', 'mt', 'karmila', 'yg', 'angkut', 'bahan', 'bakar', 'jenis', 'premium', 'rapat', 'palu', 'sulteng', 'penuh', 'pasok', 'bbm', 'daerah', 'yg', 'diguncng', 'keras', 'gempa', 'n', 'tsunami', 'tsb']"
negative,tniau semoga semua instansisukarelawan yg membantu dalam penanganan bencana gempa bumi donggala dan palu selalu di beri kesehatan untuk membantu saudara kita yg jadi korban bencana,"['tniau', 'moga', 'instansisukarelawan', 'yg', 'bantu', 'tangan', 'bencana', 'gempa', 'bumi', 'donggala', 'palu', 'sehat', 'bantu', 'saudara', 'yg', 'korban', 'bencana']"
negative,bantuan yg ditujukan kepada warga palu  donggala yg tertimpa bencana alam gempa dan tsunami terima kasih banyak utk karyawan dan tenant  tenant pentacity yg telah menyisihkan sebagian,"['bantu', 'yg', 'warga', 'palu', 'donggala', 'yg', 'timpa', 'bencana', 'alam', 'gempa', 'tsunami', 'terima', 'kasih', 'utk', 'karyawan', 'tenant', 'tenant', 'pentacity', 'yg', 'sisih']"
negative,dengan ini  dari pembelanjaan kawankawan pada hari jum at besok    oktober  di seluruh official store kami baik offline ataupun online akan kami salurkan untuk saudara kita korban terdampak gempa paludonggala donasi akan disalurkan melalui lembaga,"['belanja', 'kawankawan', 'jum', 'at', 'besok', 'oktober', 'official', 'store', 'offline', 'online', 'salur', 'saudara', 'korban', 'dampak', 'gempa', 'paludonggala', 'donasi', 'salur', 'lembaga']"
negative,tim gabungan relawan banser dengan melakukan evakuasi di hotel roa roa palu memasuki hari ketujuh pascagempa ada  jenazah korban gempa dan tsunami yang tertimbun reruntuhan bangunan tersebut,"['tim', 'gabung', 'rawan', 'banser', 'evakuasi', 'hotel', 'roa', 'roa', 'palu', 'pasuk', 'tujuh', 'pascagempa', 'jenazah', 'korban', 'gempa', 'tsunami', 'timbun', 'runtuh', 'bangun']"
negative,liat cerita abis gempa di palu berasa berkaca sedih dan trauma,"['liat', 'cerita', 'abis', 'gempa', 'palu', 'asa', 'kaca', 'sedih', 'trauma']"
negative,semoga pak pn diberikan kesembuhan kesehatan dan keberkahan oleh alloh taala semoga gempa palu cepat teratasi waktu sepekan yang dijanjikan semakin cepat berlalu biar gak dibilang hoax,"['moga', 'pn', 'sembuh', 'sehat', 'berkah', 'alloh', 'taala', 'moga', 'gempa', 'palu', 'cepat', 'atas', 'pek', 'janji', 'cepat', 'biar', 'gak', 'bilang', 'hoax']"
negative,relawan badan penanggulangan bencana baguna pdi perjuangan terjun ke lokasi bencana gempa dan tsunami di paludonggala sulawesi tengah sulteng,"['rawan', 'badan', 'tanggulang', 'bencana', 'baguna', 'pdi', 'juang', 'terjun', 'lokasi', 'bencana', 'gempa', 'tsunami', 'paludonggala', 'sulawesi', 'sulteng']"
negative,mengantar bantuan ke tempat penampungan yg ada di kecamatan manggala kec kota makassar berupa makanan minuman dan pakaian layak pakai dari warga dan anggota majelis ngopi dan pelaku usaha untuk korban gempa dan tsunami di palu dan donggalasemoga berkah dan bernilai ibadah,"['antar', 'bantu', 'tampung', 'yg', 'camat', 'manggala', 'kec', 'kota', 'makassar', 'makan', 'minum', 'pakai', 'layak', 'pakai', 'warga', 'anggota', 'majelis', 'ngopi', 'laku', 'usaha', 'korban', 'gempa', 'tsunami', 'palu', 'donggalasemoga', 'berkah', 'nila', 'ibadah']"
negative,pmr madya  smp muhammadiyah ahmad dahlan kembali bergerak  gempa kembali mengguncang indonesia dikuti tsunami dan likuifaksi di palu donggala sigi  sulteng  kembali peserta,"['pmr', 'madya', 'smp', 'muhammadiyah', 'ahmad', 'dahlan', 'gerak', 'gempa', 'guncang', 'indonesia', 'kuti', 'tsunami', 'likuifaksi', 'palu', 'donggala', 'sigi', 'sulteng', 'serta']"
negative,mengapa tsunami palu bisa begitu dahsyat dan mematikan gempa bumi berkekuatan   skala richter yang disusul tsunami yang menimpa indonesia beberapa hari lalu telah,"['tsunami', 'palu', 'dahsyat', 'mati', 'gempa', 'bumi', 'kuat', 'skala', 'richter', 'susul', 'tsunami', 'timpa', 'indonesia']"
negative,support dan dukungan untuk palu datang dari egy maulana vikri dkk di polandia,"['support', 'dukung', 'palu', 'egy', 'maulana', 'vikri', 'dkk', 'polandia']"
negative,apresiasi yg tinggi u tim sar relawan dan semua yg kerja keras tiap hari u evakuasi korban pasca gempa dan tsunami di palu sigi dan donggala pekerjaan kalian sungguh mulia,"['apresiasi', 'yg', 'u', 'tim', 'sar', 'rawan', 'yg', 'kerja', 'keras', 'u', 'evakuasi', 'korban', 'pasca', 'gempa', 'tsunami', 'palu', 'sigi', 'donggala', 'kerja', 'sungguh', 'mulia']"
negative,konjen ri istanbul bapak herry sudradjat dan ketua turkish red crescent mrkerem kınık berkesempatan diwawancara pihak tmedia televisi pemerintah pada program strait talk tworld kamis  september  perihal bencana gempa amp tsunami di palu amp donggala sulteng ri,"['konjen', 'ri', 'istanbul', 'herry', 'sudradjat', 'ketua', 'turkish', 'red', 'crescent', 'mrkerem', 'kınık', 'sempat', 'wawancara', 'tmedia', 'televisi', 'perintah', 'program', 'strait', 'talk', 'tworld', 'kamis', 'september', 'perihal', 'bencana', 'gempa', 'amp', 'tsunami', 'palu', 'amp', 'donggala', 'sulteng', 'ri']"
negative,gempa bermagnitudo   di donggala memicu getaran di wilayah palu mamuju hingga toraja dan mengakibatkan kerusakan serta,"['gempa', 'magnitudo', 'donggala', 'picu', 'getar', 'wilayah', 'palu', 'mamuju', 'toraja', 'akibat', 'rusa']"
negative,pascabencana gempa dan tsunami bahan bakar minyak menjadi salah satu kebutuhan pokok yang sulit ditemukan warga atau pun relawan di palu mereka harus mengantri lama untuk mendapatkan bbm,"['pascabencana', 'gempa', 'tsunami', 'bahan', 'bakar', 'minyak', 'salah', 'butuh', 'pokok', 'sulit', 'temu', 'warga', 'rawan', 'palu', 'antri', 'bbm']"
negative,anak korban gempa palu ingin ikut pergi bersama jokowi boleh ikut tidak jokowi menunjukkan ekspresi kaget mendengarnya boleh ikut atau tidak kata anak itu mengulangi,"['anak', 'korban', 'gempa', 'palu', 'pergi', 'jokowi', 'jokowi', 'ekspresi', 'kaget', 'dengar', 'anak', 'ulang']"
negative,video curhat korban gempa palu yang belum terima bantuan,"['video', 'curhat', 'korban', 'gempa', 'palu', 'terima', 'bantu']"
negative,duka palu duka kita pmi kab purbalingga membuka rekening bantuan gempatsunami sulteng bagi masyarakat purbalingga yang mau mendonasikan dapat datang langsung ke markas pmi kabupaten,"['duka', 'palu', 'duka', 'pmi', 'kab', 'purbalingga', 'buka', 'rekening', 'bantu', 'gempatsunami', 'sulteng', 'masyarakat', 'purbalingga', 'donasi', 'langsung', 'markas', 'pmi', 'kabupaten']"
negative,moh     satu   meski sdg bertugas tetaplah jaga sehat barokallah untuk relawan,"['moh', 'sdg', 'tugas', 'tetap', 'jaga', 'sehat', 'barokallah', 'rawan']"
negative,gue yg pas kejadian gempa palu kmrn maaf ya klo ga sopan kyknya tmn gue kan dlu org palu dia buat instastory yg jembatan itu isinya jd kangen sm palu trs gue dlm ati doang random gt blg yaudah tinggal pulang eh tp jgn deh trs bsoknya beritanya gitu,"['gue', 'yg', 'pas', 'jadi', 'gempa', 'palu', 'kmrn', 'maaf', 'ya', 'klo', 'ga', 'sopan', 'kyknya', 'tmn', 'gue', 'dlu', 'org', 'palu', 'instastory', 'yg', 'jembatan', 'isi', 'jd', 'kangen', 'sm', 'palu', 'trs', 'gue', 'dlm', 'ati', 'doang', 'random', 'gt', 'blg', 'yaudah', 'tinggal', 'pulang', 'eh', 'tp', 'jgn', 'deh', 'trs', 'bsoknya', 'berita', 'gitu']"
negative,wakapolda sulsel jemput korban bencana sulteng di pelabuhan makassar   enrekang wakapolda sulsel brigjen pol risyapudin nursin menjemput korban bencana alam gempa dan tsunami donggala palu sulawesi tengah yang di evakuasi ke,"['wakapolda', 'sulsel', 'jemput', 'korban', 'bencana', 'sulteng', 'labuh', 'makassar', 'enrekang', 'wakapolda', 'sulsel', 'brigjen', 'pol', 'risyapudin', 'nursin', 'jemput', 'korban', 'bencana', 'alam', 'gempa', 'tsunami', 'donggala', 'palu', 'sulawesi', 'evakuasi']"
negative,helikopter dan kapal pesiar mewah disiapkan untuk bantu korban gempa palu tapi boong,"['helikopter', 'kapal', 'pesiar', 'mewah', 'siap', 'bantu', 'korban', 'gempa', 'palu', 'boong']"
negative,korban meninggal gempatsunami paludonggala capai,"['korban', 'tinggal', 'gempatsunami', 'paludonggala', 'capai']"
negative,kenapa yang disorot cuma di palu sedangkan di donggala dan tempat lain yg terkena dampak gempa dan tsunami nyaris tak terliput sm media kasian kelurga kami yg sampai sekarang belum ada kabar beritanya basarnas pn makassar indonesia,"['sorot', 'palu', 'donggala', 'yg', 'kena', 'dampak', 'gempa', 'tsunami', 'liput', 'sm', 'media', 'kasi', 'kelurga', 'yg', 'kabar', 'berita', 'basarnas', 'pn', 'makassar', 'indonesia']"
negative,alhamdulillah tepat pukul   wit kamis  oktober  mahasiswa korban gempa dan tsunami palu sulawesi tengah asal halmahera utara malut yaitu sebanyak  orang yang di sponsori oleh,"['alhamdulillah', 'wit', 'kamis', 'oktober', 'mahasiswa', 'korban', 'gempa', 'tsunami', 'palu', 'sulawesi', 'halmahera', 'utara', 'malut', 'orang', 'sponsor']"
negative,bnpb taksir kerugian gempa palu lebih dari rp  triliun,"['bnpb', 'taksir', 'rugi', 'gempa', 'palu', 'rp', 'triliun']"
negative,sikecil dari terjebak di kebun kopi saat gempa tanggal  tembus palu tanggal  jam  terjebak di palu selama  malam dengan tidur didepan rumah tanggal  jam  malam mengungsi ke,"['sikecil', 'jebak', 'kebun', 'kopi', 'gempa', 'tanggal', 'tembus', 'palu', 'tanggal', 'jam', 'jebak', 'palu', 'malam', 'tidur', 'depan', 'rumah', 'tanggal', 'jam', 'malam', 'ungsi']"
negative,penyebab gempa bumi yang terjadi di palu jumat  dipastikan adalah adanya aktivitas sesar geser palu koro ketika aktif sesar ini minim,"['sebab', 'gempa', 'bumi', 'palu', 'jumat', 'aktivitas', 'sesar', 'geser', 'palu', 'koro', 'aktif', 'sesar', 'minim']"
negative,grandma test bersarang di balik bencana kanopi feb ui mengucapkan turut berbela sungkawa yang sedalamdalamnya kepada masyarakat palu dan sekitarnya atas bencana alam yang terjadi begitupula kepada masyarakat lombok yang belum lama ini juga tertimpa bencana gempa bumi,"['grandma', 'test', 'sarang', 'bencana', 'kanopi', 'feb', 'ui', 'bela', 'sungkawa', 'sedalamdalamnya', 'masyarakat', 'palu', 'bencana', 'alam', 'begitupula', 'masyarakat', 'lombok', 'timpa', 'bencana', 'gempa', 'bumi']"
negative,kemenkes perkuat layanan kesehatan sebelum korban bencana dirujuk ke rs palu  oktober  kepala pusat krisis kesehatan kementerian kesehatan ri dr achmad yurianto mengungkapkan beberapa gempa kecil masih terasa sementara kondisi korban sampai sa,"['kemenkes', 'kuat', 'layan', 'sehat', 'korban', 'bencana', 'rujuk', 'rs', 'palu', 'oktober', 'kepala', 'pusat', 'krisis', 'sehat', 'menteri', 'sehat', 'ri', 'dr', 'achmad', 'yurianto', 'gempa', 'kondisi', 'korban', 'sa']"
negative,hari pasca gempa palu  donggala wilayah petobo dan balaroa rata dengan tanah namun tim evakuasi masih mencari korban do tengah reruntuhan bangunan saksikan mnctv senin  jumat pukul  wib,"['pasca', 'gempa', 'palu', 'donggala', 'wilayah', 'petobo', 'balaroa', 'tanah', 'tim', 'evakuasi', 'cari', 'korban', 'do', 'runtuh', 'bangun', 'saksi', 'mnctv', 'senin', 'jumat', 'wib']"
negative,hoax paling nyata itu ketika ada seekor monyet bilang palu akan normal sepekan pasca gempa,"['hoax', 'nyata', 'ekor', 'monyet', 'bilang', 'palu', 'normal', 'pek', 'pasca', 'gempa']"
negative,seorang oknum polisi diduga mencuri bantuan logistik yang akan disalurkan ke para korban gempa dan tsunami di kota palu oknum polisi berpangkat brigpol ini diduga menggelapkan bantuan untuk kepentingan pribadi kamis  oktober,"['oknum', 'polisi', 'duga', 'curi', 'bantu', 'logistik', 'salur', 'korban', 'gempa', 'tsunami', 'kota', 'palu', 'oknum', 'polisi', 'pangkat', 'brigpol', 'duga', 'gelap', 'bantu', 'penting', 'pribadi', 'kamis', 'oktober']"
negative,saya setuju sama pak imam gempa dan tsunami semong di palu itu bukan azab melainkan    bencana  ditambah dg penjarahan karena seorang pejabat negara bilang ambil saja nanti dibayar negara,"['tuju', 'imam', 'gempa', 'tsunami', 'mong', 'palu', 'azab', 'bencana', 'tambah', 'dg', 'jarah', 'jabat', 'negara', 'bilang', 'ambil', 'bayar', 'negara']"
negative,dapet kabar dari exmod kaskus enew yg berdomisili dan ikut terkena dampak gempa palu ada kabar gembira  penjarahan berkurang krn udh ada tentara mereka udh dpt bantuan dari gereja seenggaknya persebaran bantuan dah merata karena kami bercakap pakai wa asumsi sinyal membaik,"['dapet', 'kabar', 'exmod', 'kaskus', 'enew', 'yg', 'domisili', 'kena', 'dampak', 'gempa', 'palu', 'kabar', 'gembira', 'jarah', 'kurang', 'krn', 'udh', 'tentara', 'udh', 'dpt', 'bantu', 'gereja', 'enggak', 'sebar', 'bantu', 'dah', 'rata', 'cakap', 'pakai', 'wa', 'asumsi', 'sinyal', 'baik']"
negative,sebarkan kabar baik ini ada informasi sale sekaligus berpartisipasi untuk donasi korban gempa palu dan donggala ibarat kata sambil menyelam minum air  siapa tau ada yg lagi butuh,"['sebar', 'kabar', 'informasi', 'sale', 'partisipasi', 'donasi', 'korban', 'gempa', 'palu', 'donggala', 'selam', 'minum', 'air', 'tau', 'yg', 'butuh']"
negative,duka mereka adalah duka kita ayo ringankan beban mereka yang tertimpa musibah gempa dan tsunami di palu donggala dan sulteng dengan ikut gala dana  biduan  hits untuk palu donggala dan sulteng besok malam jam  wib bersama,"['duka', 'duka', 'ayo', 'ringan', 'beban', 'timpa', 'musibah', 'gempa', 'tsunami', 'palu', 'donggala', 'sulteng', 'gala', 'dana', 'biduan', 'hits', 'palu', 'donggala', 'sulteng', 'besok', 'malam', 'jam', 'wib']"
negative,teman relawan mohon bantuannya teman saya dan keluarganya korban gempa palu saat ini membutuhkan air bersih cc   adi pn,"['teman', 'rawan', 'mohon', 'bantu', 'teman', 'keluarga', 'korban', 'gempa', 'palu', 'butuh', 'air', 'bersih', 'cc', 'adi', 'pn']"
negative,doakan korban gempa dan tsunami palu polda kalteng gelar sholat ghaib polda kalteng siang ini menggelar sholat ghaib yang ditujukan kepada seluruh korban gempa dan tsunami di palu di masjid baitus syuja mapolda kamis  pukul  wib,"['doa', 'korban', 'gempa', 'tsunami', 'palu', 'polda', 'kalteng', 'gelar', 'sholat', 'ghaib', 'polda', 'kalteng', 'siang', 'gelar', 'sholat', 'ghaib', 'korban', 'gempa', 'tsunami', 'palu', 'masjid', 'baitus', 'syuja', 'mapolda', 'kamis', 'wib']"
negative,mei semoga rencana elex yo band manggungnya sukses dan hasilnya bisa membantu saudara kita yang terkena bencana gempa dan tsunami di palu sulawesi tengah,"['mei', 'moga', 'rencana', 'elex', 'yo', 'band', 'manggung', 'sukses', 'hasil', 'bantu', 'saudara', 'kena', 'bencana', 'gempa', 'tsunami', 'palu', 'sulawesi']"
negative,serba  di aksi para musisi galang dana untuk korban gempa palu selain musisi akan tampil elek yo band yang merupakan band beranggotakan para menteri,"['serba', 'aksi', 'musisi', 'galang', 'dana', 'korban', 'gempa', 'palu', 'musisi', 'tampil', 'elek', 'yo', 'band', 'band', 'anggota', 'menteri']"
negative,ilmuwan tiga faktor penyebab tsunami mematikan di palu  para ilmuwan mengatakan bahwa tsunami yang menghancurkan palu lebih besar dibandingkan dengan gempa yang memicunya namun beberapa faktor lain termasuk teluk yang panjang,"['ilmuwan', 'faktor', 'sebab', 'tsunami', 'mati', 'palu', 'ilmuwan', 'tsunami', 'hancur', 'palu', 'banding', 'gempa', 'picu', 'faktor', 'teluk']"
negative,sebagai bentuk kepedulian atas musibah di palu amp donggala universitas sebelas maret uns mengirimkan tim tanggap bencana dan bantuan ke lokasi bencana bagi civitas academika uns yang ingin membantu korban gempa bumi donasi dapat dikirimkan melalui rekening berikut,"['bentuk', 'peduli', 'musibah', 'palu', 'amp', 'donggala', 'universitas', 'sebelas', 'maret', 'uns', 'kirim', 'tim', 'tanggap', 'bencana', 'bantu', 'lokasi', 'bencana', 'civitas', 'academika', 'uns', 'bantu', 'korban', 'gempa', 'bumi', 'donasi', 'kirim', 'rekening']"
